,h_distance,Elevation
0,0.0,1683.34130859375
1,0.9918775841140459,1683.375732421875
2,1.9837551687298849,1683.4007568359375
3,2.975632752843931,1683.4007568359375
4,3.967510337414915,1683.5010986328125
5,4.959387921528961,1683.592529296875
6,5.951265506144799,1683.601318359375
7,6.943143090258846,1683.5926513671875
8,7.93502067482983,1683.6053466796875
9,8.926898258943876,1683.5684814453125
10,9.918775843559715,1683.5352783203125
11,10.910653427673761,1683.5003662109375
12,11.902531011787808,1683.4569091796875
13,12.894408596403645,1683.4930419921875
14,13.886286180517692,1683.4378662109375
15,14.878163765088678,1683.4959716796875
16,15.870041349202722,1683.5118408203125
17,16.86191893381856,1683.35888671875
18,17.853796517932608,1683.390869140625
19,18.84567410250359,1683.4432373046875
20,19.837551686662493,1683.32470703125
21,20.829429271233476,1683.2548828125
22,21.821306855347522,1682.959716796875
23,22.81318443946157,1682.134765625
24,23.805062024077408,1681.719970703125
25,24.796939608191455,1681.720703125
26,25.788817192762437,1681.682373046875
27,26.78069477687648,1681.709228515625
28,27.772572361492323,1681.667724609375
29,28.76444994560637,1682.0406494140625
30,29.756327530177355,1682.1055908203125
31,30.74820511433625,1682.2119140625
32,31.740082698907237,1682.271728515625
33,32.73196028302128,1682.388671875
34,33.72383786713532,1682.3638916015625
35,34.715715451751166,1682.2884521484375
36,35.707593035865216,1681.8470458984375
37,36.6994706204362,1681.363525390625
38,37.691348204595094,1681.1241455078125
39,38.68322578916608,1681.051025390625
40,39.67510337328013,1680.8924560546875
41,40.66698095785111,1680.82958984375
42,41.65885854201001,1680.82958984375
43,42.650736126580995,1680.8441162109375
44,43.642613710695045,1680.8975830078125
45,44.63449129480909,1681.03271484375
46,45.62636887942493,1681.515869140625
47,46.61824646353897,1681.7452392578125
48,47.61012404810996,1681.60888671875
49,48.60200163226886,1681.2882080078125
50,49.593879216839845,1680.9869384765625
51,50.585756800953895,1681.0023193359375
52,51.577634385524874,1681.0279541015625
53,52.569511969683774,1681.03173828125
54,53.56138955425476,1681.1131591796875
55,54.55326713836881,1681.1527099609375
56,55.545144722984645,1681.1876220703125
57,56.53702230709869,1681.19140625
58,57.52889989121274,1681.17041015625
59,58.52077747578372,1681.2642822265625
60,59.512655059942624,1681.2481689453125
61,60.50453264451361,1681.116455078125
62,61.49641022862765,1681.24267578125
63,62.48828781319864,1681.5645751953125
64,63.48016539735754,1681.708984375
65,64.47204298192852,1681.6624755859375
66,65.46392056604256,1681.8746337890625
67,66.45579815065841,1682.0130615234375
68,67.44767573477245,1682.6514892578125
69,68.4395533188865,1684.2850341796875
70,69.43143090345748,1684.9141845703125
71,70.42330848761638,1685.3297119140625
72,71.41518607218737,1685.4005126953125
73,72.4070636563014,1685.6822509765625
74,73.39894124091725,1686.2379150390625
75,74.39081882503129,1685.6890869140625
76,75.38269640960227,1685.704833984375
77,76.37457399371633,1685.6907958984375
78,77.36645157833216,1685.708984375
79,78.35832916244621,1685.73486328125
80,79.35020674656026,1685.73486328125
81,80.34208433113125,1686.5767822265625
82,81.33396191529015,1686.1990966796875
83,82.32583949986113,1685.7608642578125
84,83.31771708397517,1685.7950439453125
85,84.309594668591,1685.93798828125
86,85.30147225270505,1686.00927734375
87,86.29334983727604,1686.015625
88,87.28522742139009,1686.0213623046875
89,88.27710500600593,1686.6468505859375
90,89.26898259011998,1685.885498046875
91,90.26086017423403,1685.8414306640625
92,91.25273775884986,1685.8072509765625
93,92.2446153429639,1685.7596435546875
94,93.2364929275349,1685.7579345703125
95,94.22837051164895,1685.781982421875
96,95.22024809626477,
97,96.21212568037882,
98,97.2040032649498,
99,98.19588084906385,
100,99.18775843367969,
101,100.17963601779374,
