,h_distance,Elevation
0,0.0,1698.5057373046875
1,0.9901113286920604,1698.4664306640625
2,1.9802226569738435,1698.4544677734375
3,2.970333985665904,1698.4073486328125
4,3.9604453139015408,1698.3101806640625
5,4.950556642593601,1698.2406005859375
6,5.940667971331808,1698.11767578125
7,6.930779299567445,1698.0704345703125
8,7.920890628259505,1697.9976806640625
9,8.911001956997712,1697.9976806640625
10,9.901113285233349,1697.893310546875
11,10.89122461392541,1697.5159912109375
12,11.881335942161046,1697.42431640625
13,12.871447270899253,1697.294677734375
14,13.861558599591314,1697.459716796875
15,14.85166992782695,1697.5384521484375
16,15.841781256565158,1697.534423828125
17,16.83189258525722,1697.5479736328125
18,17.822003913492853,1697.6143798828125
19,18.812115242184912,1697.6405029296875
20,19.802226570466697,1697.58056640625
21,20.79233789915876,1697.7650146484375
22,21.78244922785082,1697.6949462890625
23,22.7725605561326,1697.178955078125
24,23.762671884824663,1696.7950439453125
25,24.75278321351672,1696.3790283203125
26,25.74289454175236,1695.695068359375
27,26.733005870490565,1695.1295166015625
28,27.723117198726204,1695.07373046875
29,28.713228527418263,1695.001953125
30,29.70333985615647,1695.008544921875
31,30.693451184392107,1694.915771484375
32,31.68356251308417,1694.993896484375
33,32.67367384177623,1695.0416259765625
34,33.66378517005801,1694.76513671875
35,34.65389649875007,1694.4825439453125
36,35.64400782698571,1694.533203125
37,36.634119155723916,1694.5950927734375
38,37.624230484415975,1694.679443359375
39,38.61434181265161,1694.691650390625
40,39.604453141343676,1694.843505859375
41,40.59456447008188,1694.507080078125
42,41.58467579831752,1694.2957763671875
43,42.57478712700958,1694.2882080078125
44,43.564898455291356,1694.2882080078125
45,44.55500978398342,1694.247314453125
46,45.54512111267548,1694.179443359375
47,46.535232440911116,1694.443115234375
48,47.525343769649325,1694.2762451171875
49,48.515455098341384,1694.2835693359375
50,49.50556642657702,1694.361572265625
51,50.49567775531523,1694.333251953125
52,51.48578908355086,1694.2022705078125
53,52.47590041224292,1694.091064453125
54,53.46601174098113,1693.936279296875
55,54.45612306921677,1693.8092041015625
56,55.446234397908825,1694.024658203125
57,56.43634572660089,1694.44775390625
58,57.426457054882675,1694.33642578125
59,58.416568383574734,1694.3983154296875
60,59.40667971181037,1694.4642333984375
61,60.39679104054858,1694.512451171875
62,61.38690236924064,1694.6522216796875
63,62.37701369747627,1694.5894775390625
64,63.36712502616834,1694.7236328125
65,64.35723635490655,1694.626708984375
66,65.34734768314219,1694.441650390625
67,66.33745901183424,1694.4228515625
68,67.32757034011603,1694.55908203125
69,68.31768166880808,1694.625244140625
70,69.30779299750014,1694.7393798828125
71,70.29790432573579,1694.8431396484375
72,71.28801565447398,1694.8226318359375
73,72.27812698316605,1694.880859375
74,73.26823831140167,1694.9222412109375
75,74.2583496401399,1694.9266357421875
76,75.24846096837553,1694.9381103515625
77,76.23857229706759,1694.958251953125
78,77.22868362575964,1695.111572265625
79,78.21879495404143,1695.111572265625
80,79.2089062827335,1695.0618896484375
81,80.19901761142556,1694.917236328125
82,81.18912893970733,1694.7880859375
83,82.1792402683994,1694.729736328125
84,83.16935159663504,1695.01806640625
85,84.15946292532709,1695.363037109375
86,85.1495742540653,1696.353515625
87,86.13968558230094,1697.326416015625
88,87.129796910993,1697.527587890625
89,88.1199082397312,1697.7640380859375
90,89.11001956796684,1698.0321044921875
91,90.10013089665891,
92,91.09024222489454,
93,92.08035355363275,
94,93.0704648823248,
95,94.06057621056044,
96,95.05068753929865,
97,96.0407988679907,
98,97.03091019622634,
99,98.02102152491841,
100,99.0111328532002,
101,100.00124418189226,
