,h_distance,Elevation
0,0.0,1676.5078125
1,0.9877718537273504,1676.4774169921875
2,1.9755437074547009,1676.420654296875
3,2.963315561535069,1676.3060302734375
4,3.951087415262419,1676.2974853515625
5,4.93885926898977,1676.2974853515625
6,5.9266311227171204,1676.166748046875
7,6.914402976797487,1676.030029296875
8,7.902174830524838,1676.0059814453125
9,8.88994668425219,1675.912109375
10,9.87771853797954,1675.5667724609375
11,10.865490392059908,1675.1124267578125
12,11.853262245787258,1675.1153564453125
13,12.841034099514609,1675.09130859375
14,13.82880595324196,1675.1329345703125
15,14.816577807322327,1675.131103515625
16,15.804349661049676,1675.1295166015625
17,16.792121514777026,1675.1141357421875
18,17.77989336850438,1675.062255859375
19,18.767665222584746,1675.062255859375
20,19.755437076312095,1675.0831298828125
21,20.743208930039447,1674.9462890625
22,21.730980783766796,1674.837158203125
23,22.718752637411686,1674.8388671875
24,23.706524491574516,1674.8299560546875
25,24.694296345301865,1674.91943359375
26,25.682068199029217,1674.8953857421875
27,26.669840052674108,1674.78662109375
28,27.657611906836934,1674.9208984375
29,28.645383760564286,1675.2611083984375
30,29.633155614291635,1675.1407470703125
31,30.620927467936525,1674.885498046875
32,31.60869932209935,1674.885498046875
33,32.5964711758267,1674.9486083984375
34,33.58424302955405,1674.88134765625
35,34.572014883198946,1674.8414306640625
36,35.559786737361776,1674.8311767578125
37,36.54755859108912,1674.85400390625
38,37.53533044481647,1674.7645263671875
39,38.52310229846136,1674.8897705078125
40,39.51087415262419,1673.9468994140625
41,40.49864600635154,1673.4837646484375
42,41.486417860078895,1673.356201171875
43,42.47418971372378,1673.4742431640625
44,43.461961567451134,1673.5084228515625
45,44.44973342161396,1673.5084228515625
46,45.43750527534131,1673.569580078125
47,46.4252771289862,1673.7352294921875
48,47.413048982713555,1673.7791748046875
49,48.40082083687638,1673.993896484375
50,49.38859269060373,1674.0111083984375
51,50.37636454424862,1673.882568359375
52,51.36413639797597,1673.9512939453125
53,52.3519082521388,1673.9525146484375
54,53.33968010586615,1673.876708984375
55,54.327451959511045,1673.898193359375
56,55.31522381323839,1673.9320068359375
57,56.30299566740122,1674.1226806640625
58,57.29076752112857,1674.1226806640625
59,58.278539374773466,1674.1260986328125
60,59.26631122850081,1674.305908203125
61,60.25408308222816,1674.332275390625
62,61.241854936390986,1674.3905029296875
63,62.22962679003587,1674.4114990234375
64,63.217398643763225,1674.4378662109375
65,64.20517049749058,1674.4595947265625
66,65.1929423516534,1674.458251953125
67,66.1807142052983,1674.6583251953125
68,67.16848605902565,1674.475341796875
69,68.15625791275299,1674.328369140625
70,69.14402976691582,1674.4295654296875
71,70.13180162056072,1674.5570068359375
72,71.11957347428807,1674.5570068359375
73,72.10734532801541,1674.6075439453125
74,73.09511718217824,1674.605224609375
75,74.08288903582314,1674.6578369140625
76,75.07066088955048,1674.76953125
77,76.05843274327783,1674.716552734375
78,77.04620459744066,1674.65185546875
79,78.03397645108555,1674.71630859375
80,79.0217483048129,1674.69287109375
81,80.00952015854025,1674.7364501953125
82,80.99729201226761,1674.861083984375
83,81.98506386634797,1675.44775390625
84,82.97283572007532,1675.7698974609375
85,83.96060757380268,1675.7698974609375
86,84.94837942753003,1676.4923095703125
87,85.93615128161039,1676.9027099609375
88,86.92392313533774,1676.7987060546875
89,87.9116949890651,1676.7071533203125
90,88.89946684279245,1676.666259765625
91,89.88723869687281,1676.60595703125
92,90.87501055060017,1676.604736328125
93,91.8627824043275,1676.6051025390625
94,92.85055425805486,1676.5631103515625
95,93.83832611213523,1676.5267333984375
96,94.82609796586259,1676.54638671875
97,95.81386981958994,
98,96.80164167331728,
99,97.78941352739764,
100,98.77718538112501,
101,99.76495723485235,
