,h_distance,Elevation
0,0.0,1689.6806640625
1,0.9900880166906313,1689.604248046875
2,1.980176033884589,1689.59033203125
3,2.9702640505752202,1689.153564453125
4,3.9603520677217485,1688.421875
5,4.950440084459809,1687.988525390625
6,5.9405281011504405,1688.08642578125
7,6.930616118296969,1687.9146728515625
8,7.920704135035029,1688.0439453125
9,8.910792152181557,1687.9979248046875
10,9.90088016887219,1688.1026611328125
11,10.890968185562821,1688.0863037109375
12,11.881056202756778,1688.069580078125
13,12.871144219447409,1688.14599609375
14,13.861232236593938,1688.121826171875
15,14.851320253331998,1688.073974609375
16,15.84140827002263,1688.1094970703125
17,16.831496287169156,1688.003662109375
18,17.82158430390722,1688.419189453125
19,18.81167232105375,1688.080078125
20,19.80176033774438,1688.16796875
21,20.79184835448244,1688.1595458984375
22,21.78193637162897,1688.06396484375
23,22.7720243883196,1688.1903076171875
24,23.762112405513555,1688.166748046875
25,24.752200422204186,1687.7257080078125
26,25.742288438894818,1687.1837158203125
27,26.732376456088776,1687.269287109375
28,27.722464472779407,1686.8614501953125
29,28.71255248947004,1686.8372802734375
30,29.702640506663997,1686.8935546875
31,30.692728523354628,1686.7376708984375
32,31.682816540501157,1686.759765625
33,32.67290455719179,1686.802001953125
34,33.66299257392985,1686.8782958984375
35,34.653080591076375,1687.0712890625
36,35.64316860776701,1687.0899658203125
37,36.63325662496097,1687.457763671875
38,37.6233446416516,1687.4041748046875
39,38.61343265834223,1687.3953857421875
40,39.60352067553619,1687.3740234375
41,40.593608692226816,1687.4140625
42,41.58369670937335,1687.4140625
43,42.573784726111406,1687.374755859375
44,43.56387274280204,1687.366943359375
45,44.553960759948566,1687.3658447265625
46,45.54404877668663,1687.6044921875
47,46.534136793833156,1687.6728515625
48,47.52422481052379,1687.21728515625
49,48.51431282726185,1686.6270751953125
50,49.50440084440837,1686.37353515625
51,50.49448886109901,1686.325927734375
52,51.484576878245534,1686.244873046875
53,52.4746648949836,1686.4385986328125
54,53.46475291167423,1686.430419921875
55,54.45484092882075,1686.4930419921875
56,55.444928945558814,1686.5167236328125
57,56.43501696270535,1686.545654296875
58,57.42510497939598,1686.732421875
59,58.41519299613404,1686.80859375
60,59.405281013280565,1686.81103515625
61,60.3953690299712,1687.2896728515625
62,61.385457047165154,1688.1591796875
63,62.37554506385579,1689.5848388671875
64,63.36563308054642,1689.6558837890625
65,64.35572109774037,1689.908447265625
66,65.345809114431,1689.769287109375
67,66.33589713157754,1690.0274658203125
68,67.3259851483156,1690.255126953125
69,68.31607316500623,
70,69.30616118215275,
71,70.29624919884338,
72,71.28633721603735,
73,72.27642523272797,
74,73.26651324941861,
75,74.25660126661256,
76,75.2466892833032,
77,76.23677729999382,
78,77.22686531718779,
79,78.21695333387842,
80,79.20704135102494,
81,80.197129367763,
82,81.18721738445363,
83,82.17730540160017,
84,83.16739341833822,
85,84.15748143548475,
86,85.14756945217539,
87,86.13765746891345,
88,87.12774548605996,
89,88.11783350275061,
90,89.10792151994457,
91,90.09800953663519,
92,91.08809755332582,
93,92.07818557047236,
94,93.06827358721041,
95,94.05836160435693,
96,95.04844962104758,
97,96.03853763778562,
98,97.02862565493216,
99,98.01871367162279,
100,99.00880168881675,
101,99.99888970550738,
