,h_distance,Elevation
0,0.0,1727.68212890625
1,0.9909054212272389,1727.385009765625
2,1.9818108428850483,1727.3287353515625
3,2.9727162641122873,1727.439697265625
4,3.9636216853395263,1726.7742919921875
5,4.954527106997335,1726.658935546875
6,5.945432528224575,1726.426513671875
7,6.936337949451813,1726.2447509765625
8,7.927243371109622,1726.304931640625
9,8.918148792336861,1726.15966796875
10,9.9090542135641,1726.075927734375
11,10.89995963479134,1726.1873779296875
12,11.89086505644915,1726.0877685546875
13,12.881770477676389,1726.3092041015625
14,13.872675898903626,1726.2354736328125
15,14.863581320561435,1726.182373046875
16,15.854486741788675,1726.342041015625
17,16.845392163015916,1726.2589111328125
18,17.836297584673723,1726.326171875
19,18.827203005900962,1726.476318359375
20,19.8181084271282,1726.591552734375
21,20.80901384878601,1726.8140869140625
22,21.79991927001325,1726.787109375
23,22.790824691240488,1726.937255859375
24,23.7817301128983,1727.1807861328125
25,24.772635534125534,1726.9791259765625
26,25.763540955352777,1727.1759033203125
27,26.754446377010584,1727.294677734375
28,27.745351798237824,1727.5157470703125
29,28.736257219465063,1727.4493408203125
30,29.72716264112287,1727.92724609375
31,30.71806806235011,1727.9248046875
32,31.70897348357735,1728.056640625
33,32.69987890480459,1728.083984375
34,33.6907843264624,1728.0545654296875
35,34.68168974768963,1728.1114501953125
36,35.67259516891688,1727.8616943359375
37,36.663500590574685,1727.9317626953125
38,37.654406011801925,1728.1693115234375
39,38.645311433029164,1728.1881103515625
40,39.63621685468697,1728.24755859375
41,40.62712227591421,1728.251220703125
42,41.61802769714145,1728.3221435546875
43,42.608933118799264,1728.097900390625
44,43.5998385400265,1727.6895751953125
45,44.590743961253736,1727.834228515625
46,45.58164938291154,1727.307373046875
47,46.57255480413879,1726.9542236328125
48,47.56346022536602,1726.7489013671875
49,48.554365647023836,1726.585693359375
50,49.54527106825107,1726.6749267578125
51,50.53617648947831,1726.4930419921875
52,51.527081910705554,1726.351318359375
53,52.51798733236336,1726.328125
54,53.5088927535906,1726.2552490234375
55,54.49979817481783,1726.352294921875
56,55.49070359647565,1726.387451171875
57,56.48160901770289,1726.6090087890625
58,57.472514438930126,1727.0291748046875
59,58.46341986058793,1727.6773681640625
60,59.45432528181517,1727.90478515625
61,60.44523070304241,1727.9058837890625
62,61.43613612470022,1727.9384765625
63,62.42704154592746,1728.18017578125
64,63.4179469671547,1728.60791015625
65,64.4088523888125,1728.8946533203125
66,65.39975781003974,1729.27392578125
67,66.390663231267,1729.2962646484375
68,67.3815686529248,1729.3414306640625
69,68.37247407415204,1729.3592529296875
70,69.36337949537926,1729.3123779296875
71,70.35428491660652,1729.3099365234375
72,71.34519033826432,1729.2554931640625
73,72.33609575949156,1730.0400390625
74,73.3270011807188,1730.0858154296875
75,74.31790660237661,1730.0838623046875
76,75.30881202360385,
77,76.29971744483109,
78,77.29062286648889,
79,78.28152828771614,
80,79.27243370894338,
81,80.26333913060118,
82,81.25424455182842,
83,82.24514997305566,
84,83.23605539471347,
85,84.22696081594071,
86,85.21786623716795,
87,86.20877165882577,
88,87.199677080053,
89,88.19058250128023,
90,89.18148792293805,
91,90.17239334416529,
92,91.16329876539253,
93,92.15420418661976,
94,93.14510960827758,
95,94.1360150295048,
96,95.12692045073204,
97,96.11782587238987,
98,97.1087312936171,
99,98.09963671484434,
100,99.09054213650214,
101,100.08144755772939,
