,h_distance,Elevation
0,0.0,1718.2728271484375
1,0.9927437084551468,1718.1619873046875
2,1.9854874164513523,1718.0047607421875
3,2.978231124906499,1718.0552978515625
4,3.9709748329027046,1718.022216796875
5,4.963718541357851,1718.0386962890625
6,5.956462249354057,1717.905029296875
7,6.949205957809204,1717.724609375
8,7.941949665805409,1717.142333984375
9,8.934693374260556,1716.9114990234375
10,9.92743708272224,1716.83203125
11,10.920180790711907,1716.7115478515625
12,11.91292449917359,1716.8397216796875
13,12.905668207163261,1716.742431640625
14,13.898411915624942,1716.7513427734375
15,14.891155623614612,1716.7559814453125
16,15.883899332069758,1716.7689208984375
17,16.876643040065964,1716.4681396484375
18,17.869386748521112,1716.55419921875
19,18.862130456982793,1716.4483642578125
20,19.854874164972465,1716.42529296875
21,20.847617873434146,1716.3951416015625
22,21.840361581423814,1716.4290771484375
23,22.8331052898855,1716.6094970703125
24,23.82584899787517,1716.854736328125
25,24.818592706336855,1717.080078125
26,25.811336414326522,1717.1737060546875
27,26.804080122788204,1717.1837158203125
28,27.79682383124335,1717.1766357421875
29,28.78956753923302,1717.3133544921875
30,29.782311247694704,1717.1607666015625
31,30.77505495568437,1717.2379150390625
32,31.767798664146053,1717.2269287109375
33,32.760542372135724,1717.239501953125
34,33.75328608059741,1717.1934814453125
35,34.74602978858707,1716.8846435546875
36,35.73877349704876,1716.2818603515625
37,36.731517205503906,1716.285888671875
38,37.72426091350011,1716.31494140625
39,38.71700462195526,1716.09130859375
40,39.70974832995146,1715.98388671875
41,40.70249203840661,1715.6044921875
42,41.695235746402815,1715.482666015625
43,42.68797945485796,1715.5081787109375
44,43.68072316284763,1715.5849609375
45,44.673466871309316,1715.8115234375
46,45.66621057976446,1715.8360595703125
47,46.658954287760665,1715.864501953125
48,47.651697996215816,1716.338134765625
49,48.644441704212014,1716.8284912109375
50,49.63718541266717,1716.833251953125
51,50.62992912066337,1716.7347412109375
52,51.62267282911852,1716.496826171875
53,52.615416537114726,1716.414794921875
54,53.60816024556987,1716.31640625
55,54.600903953566075,1716.296630859375
56,55.593647662021226,1716.2347412109375
57,56.5863913704829,1716.1866455078125
58,57.579135078472575,1715.916259765625
59,58.57187878692772,1715.8785400390625
60,59.56462249492393,1715.7340087890625
61,60.557366203379075,1715.812744140625
62,61.55010991137528,1715.83642578125
63,62.542853619830424,1715.7376708984375
64,63.53559732782663,1715.8238525390625
65,64.52834103628179,1715.9300537109375
66,65.52108474474346,1717.2384033203125
67,66.51382845273314,1717.633056640625
68,67.50657216119482,1717.7567138671875
69,68.49931586918449,1718.245849609375
70,69.49205957764616,1718.4888916015625
71,70.48480328563583,1718.273193359375
72,71.47754699409752,1717.99267578125
73,72.47029070208718,1717.885986328125
74,73.46303441054233,1718.07373046875
75,74.45577811900402,1717.8270263671875
76,75.4485218269937,1717.9010009765625
77,76.44126553545537,1718.2657470703125
78,77.43400924344505,1718.900146484375
79,78.42675295190672,1719.059814453125
80,79.4194966598964,1718.968017578125
81,80.41224036835807,
82,81.40498407634774,
83,82.39772778480943,
84,83.39047149326457,
85,84.38321520126078,
86,85.37595890971592,
87,86.3687026177056,
88,87.36144632616728,
89,88.35419003415694,
90,89.34693374261863,
91,90.3396774506083,
92,91.33242115906998,
93,92.32516486752513,
94,93.31790857552133,
95,94.3106522839765,
96,95.30339599197269,
97,96.29613970042784,
98,97.28888340842403,
99,98.28162711687918,
100,99.27437082487539,
101,100.26711453333054,
